1500000US370630020231,3.7063E+11,"Block Group 1, Census Tract 20.23, Durham County, North Carolina",44947200
1500000US370630020232,3.7063E+11,"Block Group 2, Census Tract 20.23, Durham County, North Carolina",74278500
1500000US370630020241,3.7063E+11,"Block Group 1, Census Tract 20.24, Durham County, North Carolina",197999400
1500000US370630020242,3.7063E+11,"Block Group 2, Census Tract 20.24, Durham County, North Carolina",48659300
1500000US370630020243,3.7063E+11,"Block Group 3, Census Tract 20.24, Durham County, North Carolina",54505000
1500000US370630020251,3.7063E+11,"Block Group 1, Census Tract 20.25, Durham County, North Carolina",98654200
1500000US370630020252,3.7063E+11,"Block Group 2, Census Tract 20.25, Durham County, North Carolina",68776300
1500000US370630020253,3.7063E+11,"Block Group 3, Census Tract 20.25, Durham County, North Carolina",42547900
1500000US370630020261,3.7063E+11,"Block Group 1, Census Tract 20.26, Durham County, North Carolina",40760400
1500000US370630020262,3.7063E+11,"Block Group 2, Census Tract 20.26, Durham County, North Carolina",96881900
1500000US370630020271,3.7063E+11,"Block Group 1, Census Tract 20.27, Durham County, North Carolina",43158000
1500000US370630020272,3.7063E+11,"Block Group 2, Census Tract 20.27, Durham County, North Carolina",140405400
1500000US370630020273,3.7063E+11,"Block Group 3, Census Tract 20.27, Durham County, North Carolina",43740300
1500000US370630020281,3.7063E+11,"Block Group 1, Census Tract 20.28, Durham County, North Carolina",117455700
1500000US370630020282,3.7063E+11,"Block Group 2, Census Tract 20.28, Durham County, North Carolina",39684400
1500000US370630020283,3.7063E+11,"Block Group 3, Census Tract 20.28, Durham County, North Carolina",144513400
1500000US370630021001,3.7063E+11,"Block Group 1, Census Tract 21, Durham County, North Carolina",98509200
1500000US370630021002,3.7063E+11,"Block Group 2, Census Tract 21, Durham County, North Carolina",89899800
1500000US370630021003,3.7063E+11,"Block Group 3, Census Tract 21, Durham County, North Carolina",117273100
1500000US370630022001,3.7063E+11,"Block Group 1, Census Tract 22, Durham County, North Carolina",82261200
1500000US370630023001,3.7063E+11,"Block Group 1, Census Tract 23, Durham County, North Carolina",9115100
1500000US370630023002,3.7063E+11,"Block Group 2, Census Tract 23, Durham County, North Carolina",2140600
1500000US370639801001,3.7064E+11,"Block Group 1, Census Tract 9801, Durham County, North Carolina",-
